order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FAP413303201,11-04-2022,789303,25891201,366,13-04-2022,14-04-2022,366,1,0,0
FAP412121201,11-04-2022,789121,25891201,461,12-04-2022,14-04-2022,369,0,0,0
FAP413601303,11-04-2022,789601,25891201,452,13-04-2022,13-04-2022,407,0,1,0
FAP412521201,11-04-2022,789521,25891201,332,12-04-2022,15-04-2022,332,1,0,0
FAP414401601,11-04-2022,789401,25891201,492,14-04-2022,14-04-2022,492,1,1,1
FAP414320201,11-04-2022,789320,25891201,270,14-04-2022,15-04-2022,270,1,0,0
FAP413402503,11-04-2022,789402,25891201,201,13-04-2022,13-04-2022,181,0,1,0
FAP414402601,11-04-2022,789402,25891201,124,14-04-2022,14-04-2022,118,0,1,0
FAP412321603,11-04-2022,789321,25891201,305,12-04-2022,12-04-2022,305,1,1,1
FAP413321302,11-04-2022,789321,25891201,220,13-04-2022,13-04-2022,220,1,1,1
FAP413102503,11-04-2022,789102,25891201,335,13-04-2022,13-04-2022,335,1,1,1
FAP412902502,11-04-2022,789902,25891201,209,12-04-2022,12-04-2022,188,0,1,0
FAP412403603,11-04-2022,789403,25891201,217,12-04-2022,12-04-2022,217,1,1,1
FAP414103502,11-04-2022,789103,25891201,155,14-04-2022,14-04-2022,147,0,1,0
FAP412221603,11-04-2022,789221,25891201,499,12-04-2022,12-04-2022,499,1,1,1
FAP414720201,11-04-2022,789720,25891201,260,14-04-2022,14-04-2022,247,0,1,0
FAP413201201,11-04-2022,789201,25891201,262,13-04-2022,13-04-2022,262,1,1,1
FAP413522201,11-04-2022,789522,25891201,138,13-04-2022,15-04-2022,138,1,0,0
FAP413101402,11-04-2022,789101,25891201,226,13-04-2022,13-04-2022,226,1,1,1
FAP413703603,11-04-2022,789703,25891501,144,13-04-2022,13-04-2022,130,0,1,0
FAP414703501,11-04-2022,789703,25891501,147,14-04-2022,13-04-2022,147,1,1,1
FAP412501603,11-04-2022,789501,25891501,172,12-04-2022,12-04-2022,172,1,1,1
FAP413721501,11-04-2022,789721,25891501,159,13-04-2022,13-04-2022,159,1,1,1
FAP414321501,11-04-2022,789321,25891501,135,14-04-2022,14-04-2022,135,1,1,1
FAP414203601,11-04-2022,789203,25891501,165,14-04-2022,14-04-2022,157,0,1,0
FAP414603603,11-04-2022,789603,25891501,143,14-04-2022,14-04-2022,129,0,1,0
FAP413401602,11-04-2022,789401,25891501,223,13-04-2022,13-04-2022,223,1,1,1
FAP413420501,11-04-2022,789420,25891501,138,13-04-2022,15-04-2022,138,1,0,0
FAP413403501,11-04-2022,789403,25891501,182,13-04-2022,13-04-2022,164,0,1,0
FAP414403603,11-04-2022,789403,25891501,219,14-04-2022,14-04-2022,219,1,1,1
FAP413121501,11-04-2022,789121,25891501,165,13-04-2022,14-04-2022,165,1,0,0
FAP413903603,11-04-2022,789903,25891501,206,13-04-2022,13-04-2022,206,1,1,1
FAP413521501,11-04-2022,789521,25891501,179,13-04-2022,16-04-2022,179,1,0,0
FAP414402601,11-04-2022,789402,25891501,156,14-04-2022,14-04-2022,148,0,1,0
FAP412220602,11-04-2022,789220,25891501,229,12-04-2022,12-04-2022,229,1,1,1
FAP413220501,11-04-2022,789220,25891501,206,13-04-2022,13-04-2022,196,0,1,0
FAP414220501,11-04-2022,789220,25891501,126,14-04-2022,14-04-2022,126,1,1,1
FAP412202601,11-04-2022,789202,25891501,113,12-04-2022,12-04-2022,113,1,1,1
FAP412301501,11-04-2022,789301,25891501,226,12-04-2022,12-04-2022,226,1,1,1
FAP413301602,11-04-2022,789301,25891602,182,13-04-2022,15-04-2022,164,0,0,0
FAP414303603,11-04-2022,789303,25891602,102,14-04-2022,14-04-2022,102,1,1,1
FAP413702602,11-04-2022,789702,25891602,106,13-04-2022,14-04-2022,106,1,0,0
FAP412621602,11-04-2022,789621,25891602,162,12-04-2022,12-04-2022,130,0,1,0
FAP412401602,11-04-2022,789401,25891602,174,12-04-2022,12-04-2022,157,0,1,0
FAP413401602,11-04-2022,789401,25891602,152,13-04-2022,13-04-2022,152,1,1,1
FAP413521602,11-04-2022,789521,25891602,56,13-04-2022,12-04-2022,56,1,1,1
FAP412422303,11-04-2022,789422,25891303,45,12-04-2022,14-04-2022,43,0,0,0
FAP412321603,11-04-2022,789321,25891602,139,12-04-2022,12-04-2022,139,1,1,1
FAP412103602,11-04-2022,789103,25891602,167,12-04-2022,12-04-2022,134,0,1,0
FAP412903602,11-04-2022,789903,25891602,116,12-04-2022,15-04-2022,110,0,0,0
FAP414201602,11-04-2022,789201,25891602,168,14-04-2022,15-04-2022,168,1,0,0
FAP412520602,11-04-2022,789520,25891602,80,12-04-2022,12-04-2022,72,0,1,0
FAP414121602,11-04-2022,789121,25891602,174,14-04-2022,17-04-2022,174,1,0,0
FAP412622602,11-04-2022,789622,25891602,118,12-04-2022,12-04-2022,118,1,1,1
FAP412220602,11-04-2022,789220,25891602,115,12-04-2022,12-04-2022,115,1,1,1
FAP414101602,11-04-2022,789101,25891602,120,14-04-2022,14-04-2022,120,1,1,1
FAP413422602,11-04-2022,789422,25891602,191,13-04-2022,15-04-2022,191,1,0,0
FAP412220602,11-04-2022,789220,25891101,387,12-04-2022,12-04-2022,387,1,1,1
FAP413521501,11-04-2022,789521,25891101,332,13-04-2022,16-04-2022,299,0,0,0
FAP412201503,11-04-2022,789201,25891101,430,12-04-2022,12-04-2022,387,0,1,0
FAP414101602,11-04-2022,789101,25891101,465,14-04-2022,14-04-2022,419,0,1,0
FAP412703503,11-04-2022,789703,25891101,498,12-04-2022,12-04-2022,498,1,1,1
FAP413703603,11-04-2022,789703,25891101,391,13-04-2022,13-04-2022,391,1,1,1
FAP414121401,11-04-2022,789121,25891101,450,14-04-2022,15-04-2022,450,1,0,0
FAP412721603,11-04-2022,789721,25891101,404,12-04-2022,12-04-2022,364,0,1,0
FAP414721101,11-04-2022,789721,25891101,417,14-04-2022,15-04-2022,396,0,0,0
FAP412720101,11-04-2022,789720,25891101,392,12-04-2022,12-04-2022,392,1,1,1
FAP413702202,11-04-2022,789702,25891101,470,13-04-2022,13-04-2022,423,0,1,0
FAP414122101,11-04-2022,789122,25891101,311,14-04-2022,15-04-2022,295,0,0,0
FAP414421101,11-04-2022,789421,25891101,306,14-04-2022,14-04-2022,275,0,1,0
FAP414403603,11-04-2022,789403,25891101,346,14-04-2022,14-04-2022,329,0,1,0
FAP413420501,11-04-2022,789420,25891101,493,13-04-2022,15-04-2022,444,0,0,0
FAP414420403,11-04-2022,789420,25891101,358,14-04-2022,16-04-2022,286,0,0,0
FAP412520101,11-04-2022,789520,25891101,339,12-04-2022,13-04-2022,305,0,0,0
FAP412422101,11-04-2022,789422,25891101,370,12-04-2022,15-04-2022,370,1,0,0
FAP413902502,11-04-2022,789902,25891401,463,13-04-2022,13-04-2022,463,1,1,1
FAP414902601,11-04-2022,789902,25891401,468,14-04-2022,14-04-2022,421,0,1,0
FAP414622401,11-04-2022,789622,25891401,363,14-04-2022,14-04-2022,345,0,1,0
FAP414121401,11-04-2022,789121,25891401,486,14-04-2022,15-04-2022,486,1,0,0
FAP412501401,11-04-2022,789501,25891401,372,12-04-2022,14-04-2022,372,1,0,0
FAP413503401,11-04-2022,789503,25891401,402,13-04-2022,13-04-2022,402,1,1,1
FAP414520401,11-04-2022,789520,25891401,348,14-04-2022,15-04-2022,348,1,0,0
FAP412903603,11-04-2022,789903,25891401,260,12-04-2022,12-04-2022,260,1,1,1
FAP413203603,11-04-2022,789203,25891401,293,13-04-2022,13-04-2022,293,1,1,1
FAP412522601,11-04-2022,789522,25891401,400,12-04-2022,13-04-2022,400,1,0,0
FAP413122401,11-04-2022,789122,25891401,437,13-04-2022,13-04-2022,393,0,1,0
FAP414720601,11-04-2022,789720,25891401,216,14-04-2022,15-04-2022,216,1,0,0
FAP413103603,11-04-2022,789103,25891401,351,13-04-2022,12-04-2022,351,1,1,1
FAP412420602,11-04-2022,789420,25891401,340,12-04-2022,14-04-2022,306,0,0,0
FAP412501603,11-04-2022,789501,25891603,91,12-04-2022,12-04-2022,91,1,1,1
FAP414603603,11-04-2022,789603,25891603,95,14-04-2022,14-04-2022,95,1,1,1
FAP413320603,11-04-2022,789320,25891603,145,13-04-2022,13-04-2022,145,1,1,1
FAP414320603,11-04-2022,789320,25891603,169,14-04-2022,14-04-2022,169,1,1,1
FAP412221603,11-04-2022,789221,25891603,171,12-04-2022,12-04-2022,171,1,1,1
FAP412101603,11-04-2022,789101,25891603,75,12-04-2022,12-04-2022,75,1,1,1
FAP412401603,11-04-2022,789401,25891603,66,12-04-2022,13-04-2022,66,1,0,0
FAP412403603,11-04-2022,789403,25891603,70,12-04-2022,12-04-2022,70,1,1,1
FAP414403603,11-04-2022,789403,25891603,170,14-04-2022,14-04-2022,153,0,1,0
FAP413420603,11-04-2022,789420,25891603,50,13-04-2022,14-04-2022,50,1,0,0
FAP414503603,11-04-2022,789503,25891603,146,14-04-2022,14-04-2022,146,1,1,1
FAP412903603,11-04-2022,789903,25891603,188,12-04-2022,12-04-2022,188,1,1,1
FAP413903603,11-04-2022,789903,25891603,52,13-04-2022,13-04-2022,47,0,1,0
FAP413703603,11-04-2022,789703,25891603,122,13-04-2022,13-04-2022,122,1,1,1
FAP414703603,11-04-2022,789703,25891603,82,14-04-2022,14-04-2022,66,0,1,0
FAP414303603,11-04-2022,789303,25891603,165,14-04-2022,14-04-2022,165,1,1,1
FAP413301603,11-04-2022,789301,25891603,165,13-04-2022,13-04-2022,165,1,1,1
FAP413203603,11-04-2022,789203,25891603,94,13-04-2022,13-04-2022,94,1,1,1
FAP412321603,11-04-2022,789321,25891603,122,12-04-2022,12-04-2022,122,1,1,1
FAP413103603,11-04-2022,789103,25891603,184,13-04-2022,12-04-2022,184,1,1,1
FAP412721603,11-04-2022,789721,25891603,67,12-04-2022,12-04-2022,67,1,1,1
FAP414621603,11-04-2022,789621,25891603,157,14-04-2022,14-04-2022,157,1,1,1
FAP412122603,11-04-2022,789122,25891603,169,12-04-2022,13-04-2022,135,0,0,0
FAP413122603,11-04-2022,789122,25891603,52,13-04-2022,14-04-2022,47,0,0,0
FAP413702202,11-04-2022,789702,25891202,290,13-04-2022,13-04-2022,232,0,1,0
FAP413122202,11-04-2022,789122,25891202,214,13-04-2022,15-04-2022,203,0,0,0
FAP414320603,11-04-2022,789320,25891202,338,14-04-2022,14-04-2022,338,1,1,1
FAP413420501,11-04-2022,789420,25891202,365,13-04-2022,15-04-2022,365,1,0,0
FAP412903603,11-04-2022,789903,25891202,459,12-04-2022,12-04-2022,436,0,1,0
FAP413903603,11-04-2022,789903,25891202,453,13-04-2022,13-04-2022,430,0,1,0
FAP412301501,11-04-2022,789301,25891202,276,12-04-2022,12-04-2022,276,1,1,1
FAP412103602,11-04-2022,789103,25891202,424,12-04-2022,12-04-2022,403,0,1,0
FAP414103502,11-04-2022,789103,25891202,455,14-04-2022,14-04-2022,455,1,1,1
FAP414422601,11-04-2022,789422,25891202,378,14-04-2022,16-04-2022,378,1,0,0
FAP413303601,11-04-2022,789303,25891202,268,13-04-2022,13-04-2022,255,0,1,0
FAP414303202,11-04-2022,789303,25891202,341,14-04-2022,15-04-2022,273,0,0,0
FAP412721202,11-04-2022,789721,25891202,285,12-04-2022,13-04-2022,285,1,0,0
FAP413421202,11-04-2022,789421,25891202,475,13-04-2022,15-04-2022,427,0,0,0
FAP413201202,11-04-2022,789201,25891202,320,13-04-2022,12-04-2022,320,1,1,1
FAP413202601,11-04-2022,789202,25891202,343,13-04-2022,13-04-2022,274,0,1,0
FAP414202503,11-04-2022,789202,25891202,497,14-04-2022,14-04-2022,447,0,1,0
FAP414321501,11-04-2022,789321,25891202,375,14-04-2022,14-04-2022,375,1,1,1
FAP414301601,11-04-2022,789301,25891601,123,14-04-2022,14-04-2022,123,1,1,1
FAP414522202,11-04-2022,789522,25891202,145,14-04-2022,16-04-2022,131,0,0,0
FAP414621601,12-04-2022,789621,25891601,100,14-04-2022,14-04-2022,100,1,1,1
FAP415621601,12-04-2022,789621,25891601,157,15-04-2022,17-04-2022,141,0,0,0
FAP413401601,12-04-2022,789401,25891601,91,13-04-2022,13-04-2022,91,1,1,1
FAP413102601,12-04-2022,789102,25891601,93,13-04-2022,13-04-2022,93,1,1,1
FAP415203601,12-04-2022,789203,25891601,94,15-04-2022,15-04-2022,94,1,1,1
FAP414103402,12-04-2022,789103,25891402,204,14-04-2022,15-04-2022,194,0,0,0
FAP414420402,12-04-2022,789420,25891402,293,14-04-2022,16-04-2022,234,0,0,0
FAP413401601,12-04-2022,789401,25891402,279,13-04-2022,13-04-2022,279,1,1,1
FAP414401402,12-04-2022,789401,25891402,422,14-04-2022,15-04-2022,422,1,0,0
FAP415401503,12-04-2022,789401,25891402,341,15-04-2022,15-04-2022,341,1,1,1
FAP414320402,12-04-2022,789320,25891402,439,14-04-2022,14-04-2022,439,1,1,1
FAP415303603,12-04-2022,789303,25891402,263,15-04-2022,15-04-2022,263,1,1,1
FAP414520402,12-04-2022,789520,25891402,280,14-04-2022,16-04-2022,252,0,0,0
FAP415422402,12-04-2022,789422,25891402,259,15-04-2022,17-04-2022,259,1,0,0
FAP413203602,12-04-2022,789203,25891402,201,13-04-2022,13-04-2022,201,1,1,1
FAP415521402,12-04-2022,789521,25891402,329,15-04-2022,18-04-2022,313,0,0,0
FAP415522402,12-04-2022,789522,25891402,474,15-04-2022,15-04-2022,450,0,1,0
FAP415201403,12-04-2022,789201,25891402,317,15-04-2022,15-04-2022,317,1,1,1
FAP415101402,12-04-2022,789101,25891402,308,15-04-2022,15-04-2022,308,1,1,1
FAP414122603,12-04-2022,789122,25891402,442,14-04-2022,14-04-2022,442,1,1,1
FAP415122402,12-04-2022,789122,25891402,421,15-04-2022,16-04-2022,421,1,0,0
FAP413603501,12-04-2022,789603,25891201,403,13-04-2022,13-04-2022,363,0,1,0
FAP414603201,12-04-2022,789603,25891201,434,14-04-2022,16-04-2022,412,0,0,0
FAP414601602,12-04-2022,789601,25891201,303,14-04-2022,14-04-2022,242,0,1,0
FAP414621601,12-04-2022,789621,25891201,343,14-04-2022,14-04-2022,343,1,1,1
FAP413521201,12-04-2022,789521,25891201,481,13-04-2022,15-04-2022,433,0,0,0
FAP415521302,12-04-2022,789521,25891201,473,15-04-2022,17-04-2022,473,1,0,0
FAP413401601,12-04-2022,789401,25891201,374,13-04-2022,13-04-2022,374,1,1,1
FAP413421201,12-04-2022,789421,25891201,134,13-04-2022,13-04-2022,134,1,1,1
FAP414421201,12-04-2022,789421,25891201,413,14-04-2022,16-04-2022,413,1,0,0
FAP414422201,12-04-2022,789422,25891201,402,14-04-2022,17-04-2022,322,0,0,0
FAP415501201,12-04-2022,789501,25891201,347,15-04-2022,15-04-2022,347,1,1,1
FAP413220201,12-04-2022,789220,25891201,326,13-04-2022,14-04-2022,310,0,0,0
FAP414220403,12-04-2022,789220,25891201,169,14-04-2022,14-04-2022,169,1,1,1
FAP413903401,12-04-2022,789903,25891201,353,13-04-2022,13-04-2022,282,0,1,0
FAP413720501,12-04-2022,789720,25891201,409,13-04-2022,13-04-2022,409,1,1,1
FAP414201401,12-04-2022,789201,25891201,348,14-04-2022,14-04-2022,348,1,1,1
FAP415203601,12-04-2022,789203,25891201,159,15-04-2022,15-04-2022,159,1,1,1
FAP414522201,12-04-2022,789522,25891201,465,14-04-2022,16-04-2022,465,1,0,0
FAP414622201,12-04-2022,789622,25891201,104,14-04-2022,15-04-2022,99,0,0,0
FAP413520501,12-04-2022,789520,25891501,154,13-04-2022,14-04-2022,154,1,0,0
FAP415721603,12-04-2022,789721,25891501,193,15-04-2022,15-04-2022,193,1,1,1
FAP413601601,12-04-2022,789601,25891501,131,13-04-2022,14-04-2022,118,0,0,0
FAP415601602,12-04-2022,789601,25891501,193,15-04-2022,15-04-2022,183,0,1,0
FAP413522501,12-04-2022,789522,25891501,200,13-04-2022,16-04-2022,200,1,0,0
FAP413603501,12-04-2022,789603,25891501,233,13-04-2022,13-04-2022,233,1,1,1
FAP414121501,12-04-2022,789121,25891501,160,14-04-2022,15-04-2022,160,1,0,0
FAP413621501,12-04-2022,789621,25891501,152,13-04-2022,13-04-2022,152,1,1,1
FAP413221501,12-04-2022,789221,25891501,212,13-04-2022,16-04-2022,212,1,0,0
FAP415122603,12-04-2022,789122,25891501,160,15-04-2022,17-04-2022,152,0,0,0
FAP414103501,12-04-2022,789103,25891501,137,14-04-2022,14-04-2022,123,0,1,0
FAP413421603,12-04-2022,789421,25891501,146,13-04-2022,14-04-2022,146,1,0,0
FAP413402601,12-04-2022,789402,25891501,218,13-04-2022,13-04-2022,196,0,1,0
FAP413720501,12-04-2022,789720,25891501,136,13-04-2022,13-04-2022,136,1,1,1
FAP414720502,12-04-2022,789720,25891501,143,14-04-2022,14-04-2022,143,1,1,1
FAP415720501,12-04-2022,789720,25891501,101,15-04-2022,15-04-2022,101,1,1,1
FAP415622501,12-04-2022,789622,25891501,219,15-04-2022,15-04-2022,197,0,1,0
FAP415301602,12-04-2022,789301,25891602,150,15-04-2022,14-04-2022,150,1,1,1
FAP414202602,12-04-2022,789202,25891602,56,14-04-2022,14-04-2022,56,1,1,1
FAP413720602,12-04-2022,789720,25891602,127,13-04-2022,14-04-2022,127,1,0,0
FAP413703602,12-04-2022,789703,25891602,155,13-04-2022,15-04-2022,147,0,0,0
FAP414703602,12-04-2022,789703,25891602,146,14-04-2022,14-04-2022,146,1,1,1
FAP414402602,12-04-2022,789402,25891602,101,14-04-2022,14-04-2022,101,1,1,1
FAP413203602,12-04-2022,789203,25891602,189,13-04-2022,13-04-2022,189,1,1,1
FAP415103602,12-04-2022,789103,25891602,181,15-04-2022,15-04-2022,181,1,1,1
FAP414601602,12-04-2022,789601,25891602,196,14-04-2022,14-04-2022,196,1,1,1
FAP415601602,12-04-2022,789601,25891602,88,15-04-2022,15-04-2022,79,0,1,0
FAP413201602,12-04-2022,789201,25891602,112,13-04-2022,14-04-2022,112,1,0,0
FAP413520602,12-04-2022,789520,25891602,169,13-04-2022,16-04-2022,152,0,0,0
FAP413522602,12-04-2022,789522,25891602,185,13-04-2022,14-04-2022,176,0,0,0
FAP414522602,12-04-2022,789522,25891602,133,14-04-2022,17-04-2022,120,0,0,0
FAP415603602,12-04-2022,789603,25891602,162,15-04-2022,16-04-2022,146,0,0,0
FAP413522101,12-04-2022,789522,25891101,481,13-04-2022,15-04-2022,433,0,0,0
FAP414303302,12-04-2022,789303,25891101,487,14-04-2022,14-04-2022,487,1,1,1
FAP413603101,12-04-2022,789603,25891101,396,13-04-2022,12-04-2022,396,1,1,1
FAP414603502,12-04-2022,789603,25891101,356,14-04-2022,14-04-2022,356,1,1,1
FAP413321601,12-04-2022,789321,25891101,347,13-04-2022,13-04-2022,347,1,1,1
FAP415321202,12-04-2022,789321,25891101,356,15-04-2022,15-04-2022,356,1,1,1
FAP413203101,12-04-2022,789203,25891101,431,13-04-2022,15-04-2022,431,1,0,0
FAP415121101,12-04-2022,789121,25891101,465,15-04-2022,18-04-2022,465,1,0,0
FAP415721603,12-04-2022,789721,25891101,451,15-04-2022,15-04-2022,451,1,1,1
FAP413903401,12-04-2022,789903,25891101,336,13-04-2022,13-04-2022,302,0,1,0
FAP413720501,12-04-2022,789720,25891101,309,13-04-2022,13-04-2022,278,0,1,0
FAP413221202,12-04-2022,789221,25891101,407,13-04-2022,13-04-2022,407,1,1,1
FAP415221301,12-04-2022,789221,25891101,395,15-04-2022,15-04-2022,395,1,1,1
FAP415421101,12-04-2022,789421,25891101,378,15-04-2022,16-04-2022,359,0,0,0
FAP413621501,12-04-2022,789621,25891101,356,13-04-2022,13-04-2022,356,1,1,1
FAP414621601,12-04-2022,789621,25891101,436,14-04-2022,14-04-2022,414,0,1,0
FAP413601502,12-04-2022,789601,25891101,419,13-04-2022,13-04-2022,335,0,1,0
FAP415601602,12-04-2022,789601,25891101,329,15-04-2022,15-04-2022,313,0,1,0
FAP415102401,12-04-2022,789102,25891101,422,15-04-2022,15-04-2022,422,1,1,1
FAP415301502,12-04-2022,789301,25891101,444,15-04-2022,15-04-2022,444,1,1,1
FAP415422101,12-04-2022,789422,25891101,445,15-04-2022,16-04-2022,445,1,0,0
FAP414621601,12-04-2022,789621,25891401,239,14-04-2022,14-04-2022,215,0,1,0
FAP413121401,12-04-2022,789121,25891401,271,13-04-2022,12-04-2022,271,1,1,1
FAP414501401,12-04-2022,789501,25891401,394,14-04-2022,14-04-2022,394,1,1,1
FAP415102401,12-04-2022,789102,25891401,231,15-04-2022,15-04-2022,231,1,1,1
FAP413903401,12-04-2022,789903,25891401,368,13-04-2022,13-04-2022,331,0,1,0
FAP413301503,12-04-2022,789301,25891401,231,13-04-2022,13-04-2022,231,1,1,1
FAP414301401,12-04-2022,789301,25891401,285,14-04-2022,14-04-2022,285,1,1,1
FAP414522401,12-04-2022,789522,25891401,482,14-04-2022,14-04-2022,482,1,1,1
FAP413601601,12-04-2022,789601,25891401,235,13-04-2022,14-04-2022,223,0,0,0
FAP414201401,12-04-2022,789201,25891401,492,14-04-2022,14-04-2022,492,1,1,1
FAP414420402,12-04-2022,789420,25891401,263,14-04-2022,16-04-2022,263,1,0,0
FAP414101603,12-04-2022,789101,25891603,173,14-04-2022,14-04-2022,173,1,1,1
FAP413403603,12-04-2022,789403,25891603,82,13-04-2022,13-04-2022,82,1,1,1
FAP415121603,12-04-2022,789121,25891603,85,15-04-2022,17-04-2022,85,1,0,0
FAP414622603,12-04-2022,789622,25891603,157,14-04-2022,14-04-2022,157,1,1,1
FAP413402603,12-04-2022,789402,25891603,108,13-04-2022,14-04-2022,97,0,0,0
FAP414422603,12-04-2022,789422,25891603,76,14-04-2022,15-04-2022,76,1,0,0
FAP413421603,12-04-2022,789421,25891603,95,13-04-2022,14-04-2022,76,0,0,0
FAP414903603,12-04-2022,789903,25891603,88,14-04-2022,14-04-2022,70,0,1,0
FAP415303603,12-04-2022,789303,25891603,58,15-04-2022,15-04-2022,55,0,1,0
FAP413702603,12-04-2022,789702,25891603,101,13-04-2022,14-04-2022,101,1,0,0
FAP415202603,12-04-2022,789202,25891603,177,15-04-2022,17-04-2022,177,1,0,0
FAP413721603,12-04-2022,789721,25891603,188,13-04-2022,14-04-2022,150,0,0,0
FAP415721603,12-04-2022,789721,25891603,101,15-04-2022,15-04-2022,101,1,1,1
FAP415621603,12-04-2022,789621,25891603,90,15-04-2022,15-04-2022,90,1,1,1
FAP414122603,12-04-2022,789122,25891603,178,14-04-2022,14-04-2022,160,0,1,0
FAP415122603,12-04-2022,789122,25891603,112,15-04-2022,17-04-2022,112,1,0,0
FAP413501202,12-04-2022,789501,25891202,396,13-04-2022,12-04-2022,356,0,1,0
FAP414501401,12-04-2022,789501,25891202,126,14-04-2022,14-04-2022,126,1,1,1
FAP414702202,12-04-2022,789702,25891202,461,14-04-2022,14-04-2022,415,0,1,0
FAP415622501,12-04-2022,789622,25891202,331,15-04-2022,15-04-2022,331,1,1,1
FAP414122202,12-04-2022,789122,25891202,159,14-04-2022,16-04-2022,127,0,0,0
FAP413221202,12-04-2022,789221,25891202,146,13-04-2022,13-04-2022,146,1,1,1
FAP414221502,12-04-2022,789221,25891202,296,14-04-2022,14-04-2022,296,1,1,1
FAP415320502,12-04-2022,789320,25891202,152,15-04-2022,15-04-2022,152,1,1,1
FAP413422403,12-04-2022,789422,25891202,369,13-04-2022,16-04-2022,369,1,0,0
FAP414401302,12-04-2022,789401,25891202,228,14-04-2022,14-04-2022,205,0,1,0
FAP414503303,12-04-2022,789503,25891202,402,14-04-2022,14-04-2022,402,1,1,1
FAP414603601,12-04-2022,789603,25891202,202,14-04-2022,15-04-2022,202,1,0,0
FAP415603602,12-04-2022,789603,25891202,185,15-04-2022,16-04-2022,185,1,0,0
FAP414521202,12-04-2022,789521,25891202,272,14-04-2022,17-04-2022,272,1,0,0
FAP415521202,12-04-2022,789521,25891202,386,15-04-2022,16-04-2022,309,0,0,0
FAP415520202,12-04-2022,789520,25891202,400,15-04-2022,16-04-2022,360,0,0,0
FAP415202601,12-04-2022,789202,25891202,468,15-04-2022,15-04-2022,468,1,1,1
FAP415321202,12-04-2022,789321,25891202,295,15-04-2022,15-04-2022,280,0,1,0
FAP414121202,12-04-2022,789121,25891202,205,14-04-2022,17-04-2022,185,0,0,0
FAP413422403,12-04-2022,789422,25891303,63,13-04-2022,16-04-2022,63,1,0,0
FAP413321601,12-04-2022,789321,25891303,50,13-04-2022,13-04-2022,45,0,1,0
FAP413102601,12-04-2022,789102,25891303,90,13-04-2022,13-04-2022,86,0,1,0
FAP415601602,12-04-2022,789601,25891303,73,15-04-2022,15-04-2022,58,0,1,0
FAP413703303,12-04-2022,789703,25891303,31,13-04-2022,13-04-2022,31,1,1,1
FAP413720303,12-04-2022,789720,25891303,59,13-04-2022,15-04-2022,47,0,0,0
FAP415720501,12-04-2022,789720,25891303,64,15-04-2022,15-04-2022,58,0,1,0
